date,u10,v10,sp,swvl1,swvl4,z,tcc,r,rmm1,rmm2,sst,tp,Temperature(C)
6/4/1990,3.62587121,3.075463425,-1.149104552,0.028360971,0.012660188,101.4118618,0.231301261,-2.645328324,0.52404797,-0.35534,-0.022371662,0.770797895,-0.238653518
6/5/1990,3.68119203,5.445097081,-0.70623783,0.023518947,0.014249684,124.8202681,0.18093341,-2.906204011,0.257826,-0.29927999,-0.030636096,0.639893325,0.44160014
6/6/1990,3.077869078,4.929886682,-0.09064629,0.019005625,0.015581338,138.2049246,0.167677928,-2.056804518,0.25803,-0.083850503,-0.039467987,0.796183463,0.371758442
6/7/1990,3.214535364,5.360857368,0.302450339,0.017489594,0.016577096,126.1448726,0.142467661,-0.594174491,0.17152999,0.176236,-0.033440444,0.762635099,0.478185162
6/8/1990,3.530504638,4.493688445,0.443967904,0.016102104,0.017083597,116.2340101,0.14820918,-0.329896901,0.106214,0.49227601,-0.022667057,0.752392611,0.499394494
6/9/1990,2.222708844,2.940018126,0.431316659,0.008214665,0.017334937,124.5227552,0.078714414,-1.032464816,0.0543327,0.740013,-0.018720299,0.715676717,1.263281421
6/10/1990,0.243294696,0.801815606,-0.085719904,0.005093776,0.017302436,88.19706327,0.070966163,-0.83159637,-0.11719,0.66704297,-0.01090089,-0.265302822,0.924235183
6/11/1990,-1.277324826,-0.312645127,-0.426506007,0.009051276,0.017026865,47.96692515,0.05682098,0.621294716,-0.26247001,0.66600502,-0.006123355,0.138506805,0.146610087
6/12/1990,-2.969230939,-1.692394323,-0.515689108,0.010651177,0.01660706,41.83556162,0.079050033,1.575040153,-0.18556,0.46573001,-0.042075857,0.112584129,0.007551827
6/13/1990,-2.860483246,-1.509504428,-0.697343071,0.011719196,0.016076464,42.21105234,0.036590526,1.990760126,-0.00458093,0.24389599,-0.079033291,0.028604791,0.299406985
6/14/1990,-3.501547979,-1.44891756,-1.092935566,0.011167992,0.015445224,44.81439836,0.052282582,1.299723621,0.059892699,0.33239001,-0.087448828,0.004194184,-0.046038537
6/15/1990,-4.306420132,-0.504459122,-1.340770358,0.009769469,0.014835867,40.3381112,-0.016684533,1.703364784,0.158204,0.44300401,-0.100241611,0.014263453,-0.141923414
6/16/1990,-4.869320411,0.529854306,-1.497817396,0.012187524,0.014256902,47.1930713,0.034106862,3.11910372,0.229853,0.249339,-0.118416004,0.010257893,-0.357397897
6/17/1990,-4.615838099,2.594412345,-1.08320685,0.012954355,0.013688192,85.61008052,0.012406643,2.581121038,0.38723201,0.46364501,-0.128458082,-0.021031351,0.095572155
6/18/1990,-4.000482425,3.16810927,-0.999775599,0.010726148,0.013105389,102.7425579,0.006277402,2.249285507,0.50730503,0.53997999,-0.113195338,-0.400925883,0.418927758
6/19/1990,-3.074243997,4.00084001,-1.421065197,0.010227186,0.012462843,67.68542561,0.008921041,2.228275167,0.550044,0.64180201,-0.077969472,-0.406348862,0.184519218
6/20/1990,-3.944736068,3.201725479,-2.109406711,0.00952042,0.011787127,24.08053318,0.040759069,2.277477093,0.48850599,0.69369,-0.043840983,-0.372233721,0.146294045
6/21/1990,-4.342755342,1.978094096,-2.383744868,0.009347454,0.011133805,-11.84680744,0.034256297,2.639101177,0.24916101,0.85861099,-0.042455421,-0.614267948,0.149321214
6/22/1990,-5.759635926,-0.214439296,-2.780946099,0.011115766,0.010623478,-59.18894884,0.041215691,3.202606318,-0.058401499,0.62634999,-0.032413832,-0.62246575,0.116460743
6/23/1990,-6.31408027,-2.654314761,-2.908876935,0.00989186,0.010201283,-101.8486496,0.033032617,4.108406941,-0.34426001,0.38686201,0.003741601,0.353406479,0.09023318
6/24/1990,-6.475731975,-2.593808424,-2.933392538,0.008762275,0.00988508,-123.6765304,0.007523145,4.100200602,-0.20996,0.466571,0.044398324,0.348321147,-0.324899615
6/25/1990,-5.82177738,-2.944174693,-2.90680918,0.006193004,0.009665721,-134.7315854,-0.004337129,3.300328923,0.00499992,0.56841201,0.061111883,0.325972016,-0.073043601
6/26/1990,-5.573817721,-3.55843569,-2.790804756,0.006266633,0.009516752,-124.7744018,-0.010745456,3.424665624,-0.1074,0.67602199,0.061063546,0.579058338,0.181028856
6/27/1990,-4.495793614,-2.956939331,-2.344449042,0.006753802,0.009428949,-99.10496925,-0.01341794,2.769645148,-0.50617999,0.79741901,0.056847052,0.442362969,0.033844423
6/28/1990,-4.228059877,-3.454438088,-2.359120977,0.004406479,0.009451237,-80.39413239,-0.014730767,2.873564565,-1.09286,0.674972,0.053367992,0.54045525,0.427602314
6/29/1990,-3.613042709,-1.240299843,-2.231313163,0.003348528,0.009477275,-68.55048525,0.034637921,2.10352792,-1.35089,0.446165,0.043187696,0.551519882,0.357679041
6/30/1990,-2.120267293,-0.058027474,-1.857463769,0.008006517,0.009555467,-57.74991237,0.038644242,2.039076826,-1.55493,0.253436,0.024567955,-0.318200197,-0.09439747
7/1/1990,-1.20689222,-0.641196331,-1.663947047,0.011247128,0.010400173,-58.79453713,0.071133454,2.896371036,-1.49334,0.089671098,0.008524993,0.072581324,-0.219830143
7/2/1990,-1.294741476,-1.354667619,-1.566758588,0.013391586,0.013816907,-55.57040915,0.082184527,3.429870756,-1.3738199,-0.11537,0.001687289,0.23655316,-0.600719498
7/3/1990,-1.514040468,-1.745275444,-1.177955875,0.014349957,0.017086418,-33.01680296,0.079898481,3.510539169,-1.31199,-0.023955099,-0.002794601,0.528712178,-0.691021544
7/4/1990,-1.018452576,-1.518932453,-0.546352834,0.013618268,0.020128251,1.188666034,0.069458322,3.311951301,-1.31595,-0.15947001,0.017631924,0.573114475,-0.950445058
7/5/1990,0.198645544,-0.616350929,0.255805494,0.017709769,0.022860251,37.63242785,0.067625211,3.566540248,-1.16979,-0.20712,0.05605587,0.455800038,-1.692204525
7/6/1990,3.106858084,-3.006550954,0.673028457,0.021505367,0.025269352,50.600974,0.054363438,3.565611479,-0.90705001,-0.48980999,0.097689527,0.51953474,-1.93839852
7/7/1990,3.558560254,-3.547561884,0.597524059,0.020176741,0.027429415,58.48029737,0.041991792,2.91878955,-0.99985999,-0.51420999,0.110464859,0.381067001,-1.503194733
7/8/1990,4.607185352,-3.611105178,0.337082222,0.019801644,0.028692064,55.93591646,0.037325224,1.246297065,-1.029,-0.31298,0.105509774,0.022519987,-0.887842371
7/9/1990,4.719015091,-2.690274419,-0.051289522,0.020538136,0.027244199,32.54856017,0.028660712,0.863199019,-0.98802,-0.65043002,0.107764044,-0.136475791,-0.897604742
7/10/1990,4.011611366,-1.493530999,-0.811315224,0.019368834,0.025819888,-31.37237926,0.02427754,0.189302663,-1.02596,-0.92269999,0.113990101,-0.656649792,-0.995423379
7/11/1990,1.850823484,-0.439380526,-1.3479213,0.020359751,0.024497245,-80.90521876,0.008718511,-0.683492551,-0.89555001,-0.57771999,0.099634619,-0.677105069,-0.589221285
7/12/1990,1.011011049,0.859452229,-1.118780615,0.014840761,0.023258497,-73.41815846,-0.001489994,-2.157845975,-0.6674,-0.10105,0.069167732,-0.6563441,-0.186235516
7/13/1990,-0.705580448,3.50700706,-0.642210569,0.00823743,0.022083506,-32.96501863,-0.001075757,-2.223351546,-0.56576997,0.00144979,0.028776505,-0.730872398,-0.029395162
7/14/1990,-0.992344972,4.790806262,-0.611262353,0.006583288,0.02090684,-30.18674029,0.007798229,-2.533134169,-0.61480999,-0.11167,0.009942512,-0.135936187,-0.121272657
7/15/1990,-2.180104884,4.830880421,-0.687157291,0.003251738,0.019668341,-44.38562811,-0.000473936,-2.605444042,-0.56832999,-0.0601849,0.011499003,-0.166941088,-0.183761108
7/16/1990,-2.513261903,3.56727221,-0.767841372,0.002436389,0.018407733,-49.67849868,0.0076863,-1.542956183,-0.67031997,-0.11752,0.007851382,-0.135107579,-0.069503626
7/17/1990,-3.218445019,2.655242431,-0.857770898,0.002246053,0.017129211,-40.47484443,0.013311888,-0.741007284,-0.66508001,-0.093717702,0.004767054,-0.157633818,0.122833376
7/18/1990,-1.6468929,1.5276031,-1.287667442,0.000848748,0.015860994,-58.03707472,0.026704431,0.021747945,-0.79386997,0.162716,0.007627428,0.030933269,0.181054338
7/19/1990,-2.147107999,-0.183624113,-2.008336994,0.000613611,0.014627039,-92.50798597,0.033159353,-0.671858783,-0.55658001,-0.1314,0.018101926,0.01630774,0.551678904
7/20/1990,-2.736613845,-1.408955739,-2.20759947,0.005498446,0.01343389,-96.64486616,0.043274119,-0.441441233,-0.30667999,-0.083588801,0.033314085,0.449133827,0.860562532
7/21/1990,-2.462475065,-0.680893623,-1.853636961,0.004435439,0.012290157,-62.38295082,0.041549562,-0.84251587,-0.11866,-0.22901,0.044556109,-0.130032698,1.002932334
7/22/1990,-1.175358217,-0.653768166,-1.64313841,0.006220755,0.011202118,-42.86285865,0.046905663,-0.491546849,0.12775201,-0.28619,0.048811353,-0.124581654,0.710153688
7/23/1990,0.293963149,0.63738212,-1.654610326,0.009081293,0.010169996,-53.48261073,0.044387998,-1.157852252,0.29626301,-0.3281,0.043666277,0.722763476,0.850565189
7/24/1990,1.418172572,0.228387998,-1.353421464,0.009184717,0.009200864,-44.98896241,0.038688653,-1.103791833,0.18058901,-0.24295001,0.018393431,0.847718891,0.649807309
7/25/1990,0.598459033,-0.158032231,-0.799443591,0.013777605,0.008292025,-20.56235753,0.046774855,0.135682914,0.059022199,-0.00373842,0.000398845,0.9082137,0.410464685
7/26/1990,1.929705979,-0.514858214,-0.416879424,0.019006289,0.007457395,-13.75110776,0.048287338,2.783242039,-0.00258055,0.372446,-0.009092743,0.940855103,-0.15771704
7/27/1990,4.007039537,-1.461707543,-0.707079516,0.020552478,0.006696778,-32.71029104,0.047427172,1.145088434,-0.080574803,0.59450603,-0.002288878,0.501597114,-0.222821165
7/28/1990,4.362670934,-4.403794545,-1.108436975,0.021025918,0.006031023,-56.09646247,0.046776109,1.895310333,0.047814999,0.55695701,0.000396108,0.497656348,-0.204124888
7/29/1990,3.697055346,-5.424981972,-0.977577593,0.022530084,0.005472287,-50.93837031,0.05142644,2.526496663,0.28528699,0.42071199,0.000333335,0.486513238,-0.082085349
7/30/1990,2.525256843,-6.110881439,-0.123262919,0.022047523,0.00509447,2.401737792,0.052866202,3.150592686,0.331949,0.56518501,0.000934191,1.082149892,-0.070068666
7/31/1990,2.941184189,-5.822333629,0.763740886,0.021849921,0.005452459,51.96565669,0.058850803,2.316196599,0.40527201,0.403649,0.019941478,1.324410292,-0.171149977
8/1/1990,4.272604178,-6.222626283,1.339206528,0.019775745,0.006239377,86.75024944,0.058284144,0.314339332,0.079977997,0.40588099,0.038330649,1.222244352,0.060389691
8/2/1990,4.09443831,-5.449713461,1.786318463,0.020668052,0.007319673,112.4411583,-0.036936486,-1.406708836,-0.10956,0.31674299,0.062743485,1.191676295,0.254302651
8/3/1990,2.687602967,-4.307932758,2.44322843,0.018491066,0.008730972,144.5681176,-0.075286897,0.085791515,-0.041413602,0.31145501,0.069680341,1.410335794,-0.065964783
8/4/1990,2.619063085,-2.726597926,3.204888957,0.018763745,0.010265447,187.9361729,-0.076765356,0.025579694,-0.075536199,0.33426601,0.07748343,1.421426606,-0.134922262
8/5/1990,2.580947279,-2.575377838,3.722055474,0.016210618,0.011795151,231.9432018,-0.077032303,-1.230031177,0.00340513,0.221485,0.086347032,1.44000869,0.211944349
8/6/1990,2.979385656,-3.257560065,3.879228483,0.015974467,0.013201191,265.5908825,-0.077758001,-3.231963143,-0.054780599,0.15714,0.101737356,0.22688404,0.403189681
8/7/1990,3.123367126,-3.90339575,3.882409536,0.013388875,0.013901697,282.2601436,-0.077421898,-2.697996639,-0.31152999,-0.00136708,0.104845034,-0.141022483,0.728893166
8/8/1990,3.320077958,-3.477692639,3.558838325,0.008201942,0.014169144,276.7163013,-0.081299264,-1.963238715,-0.39557999,-0.12952,0.089792289,-0.287686236,0.689824781
8/9/1990,3.31004308,-2.999597845,3.108510399,0.003967177,0.014099274,253.5825757,0.007894939,-1.517798436,-0.47067001,0.142589,0.055891829,-0.297429096,0.823134546
8/10/1990,3.310208226,-2.510708637,2.688071544,0.004149419,0.013651778,234.3114483,0.016810949,-1.413946242,-0.42267001,0.247924,0.028762248,-0.478446083,1.006146098
8/11/1990,1.695291124,-2.563755036,2.283652492,0.007123199,0.01299917,200.3773525,0.021079822,-1.979485773,-0.077956699,0.57927901,0.010179815,-0.454346438,0.80514748
8/12/1990,0.947725687,-1.502812148,1.8609845,0.009423033,0.012262273,153.5056498,0.023446648,-0.485924897,0.32897499,0.40014499,-0.001741966,-0.380477362,0.354581142
8/13/1990,0.062736574,0.404524723,1.45381005,0.004478649,0.011474631,116.2097178,0.003970175,1.761551103,0.57092798,0.443937,-0.020528222,-0.639534856,0.102717553
8/14/1990,-0.613712775,1.7727581,1.016725171,0.006892384,0.010651699,75.74455544,0.006050485,0.980477229,0.99310899,0.62644303,-0.035438087,-0.453989823,-0.122407055
8/15/1990,-2.019046515,1.905646824,0.503740208,0.005523522,0.009792849,52.08175293,-0.08355918,0.542924463,1.22069,0.94937599,-0.052960899,-0.434843193,0.135113695
8/16/1990,-2.126842614,0.61739907,0.070916778,-0.000445791,0.008912946,47.70008526,-0.074627,-0.088327827,1.70901,1.1423301,-0.084313648,-0.423358857,0.50201859
8/17/1990,-2.485661734,0.543158235,-0.306858114,-0.005120592,0.008012082,42.25613529,-0.069764023,-1.522429858,1.80317,1.1397901,-0.119089747,-0.36981353,0.792091526
8/18/1990,-2.65750376,2.072872328,-0.312623393,-0.013851148,0.007099414,54.89571146,-0.106630038,-1.906474968,1.53214,1.0412101,-0.173201808,-0.382398265,1.018042991
8/19/1990,-2.552624551,2.618513931,-0.276855783,-0.022682726,0.006169438,83.33506419,-0.144233051,-2.143969076,1.4629101,1.0889601,-0.236664371,-0.438958622,1.453539713
8/20/1990,-1.740323794,1.824516069,-0.333905948,-0.028526898,0.005225973,98.68258888,-0.125344776,-3.60449932,1.12361,1.27648,-0.284214207,-0.429750421,1.578744101
8/21/1990,-0.777853746,2.28948812,-0.471947383,-0.035045745,0.004260567,113.4688279,-0.178905077,-3.622572139,0.72708899,1.39459,-0.313203354,-0.589208915,1.736359991
8/22/1990,-0.163618493,1.99802983,-0.288448252,-0.029380055,0.003298177,126.7357084,-0.084332614,-2.752794257,0.51343501,1.47979,-0.316962784,-0.601141146,1.346187355
8/23/1990,-0.24135764,2.904999902,-0.099669108,-0.020869744,0.002357609,136.4238032,-0.088950608,-2.020038627,0.14792401,1.48844,-0.30319543,-0.15034884,0.810926465
8/24/1990,-0.312321294,1.932677461,0.195546574,-0.014404903,0.001466667,153.6507986,-0.062183783,-0.517027506,-0.0272354,1.30532,-0.274480563,-0.17278103,0.203274144
8/25/1990,0.659837083,1.142521401,0.184611031,-0.011808843,0.000620619,157.7073083,-0.030064001,-0.360831509,0.045220699,1.16293,-0.215188655,-0.099143747,0.283083634
8/26/1990,0.882241428,0.003613389,0.096217693,-0.009912696,-0.000173427,157.1139995,-0.08816126,-3.171561912,0.047921602,0.79956102,-0.117528128,-0.101876756,0.271785379
8/27/1990,1.055697641,-0.906398856,-0.306083512,-0.009781758,-0.000923234,135.3364226,-0.112798629,-4.568367817,-0.063437,0.30082601,-0.029767274,-0.105443774,0.497831332
8/28/1990,1.297259195,-3.08044938,-0.688319042,-0.01468511,-0.00161317,125.6130177,-0.135119766,-4.096965729,-0.1451,-0.00179205,0.015779639,-0.099881887,0.900010381
8/29/1990,1.297502499,-3.393118008,-0.930216619,-0.018164604,-0.002245718,116.296838,-0.126912791,-3.912081156,0.044738501,-0.044719301,0.034183586,-0.064747244,1.214943658
8/30/1990,1.391216286,-3.395919765,-1.090407554,-0.015705963,-0.002831216,91.80293476,-0.116085765,-4.77683535,0.191016,-0.47580001,0.039287701,-0.43401697,0.960936097
8/31/1990,0.571406624,-1.196822197,-1.553174243,-0.017980171,-0.003383486,31.05288302,-0.108496475,-6.406707452,0.31169701,-0.66635001,0.046830916,-0.474545177,0.965643794
9/1/1990,-0.507310255,-0.977030414,-1.883704815,-0.01340412,-0.003896717,-6.079903946,-0.101787414,-5.903914732,0.126247,-0.65333998,0.056417588,-0.4071651,0.908487124
9/2/1990,-1.045933644,0.05702482,-1.87095396,-0.006327545,-0.004374128,-29.22472857,-0.013271835,-2.729519523,0.15334301,-0.60768998,0.048285481,-0.399863433,0.394748592
9/3/1990,-1.825200063,1.307937309,-1.381554611,-0.000159913,-0.0048023,-19.1388551,-0.036460478,-1.649688287,0.18039399,-0.66779,0.062539093,-0.368900912,0.098929217
9/4/1990,-3.111427464,2.988398198,-0.604207956,0.007142224,-0.005191758,12.41582956,0.044207434,-0.697679424,0.155158,-0.53718001,0.118831006,-0.350728614,-0.386292932
9/5/1990,-2.083530525,3.564263001,-0.001359661,0.008479982,-0.005544222,39.24800349,0.047603733,-1.386138277,-0.000403387,-0.32354999,0.181050214,-0.329795243,-0.719456348
9/6/1990,-1.955378759,4.510970838,0.207263875,0.004556816,-0.005873459,62.00605958,0.047331586,-0.572171137,-0.027446101,-0.24270999,0.247460762,-0.316316291,-0.309020551
9/7/1990,-0.390020709,2.847814595,0.403737634,0.003921424,-0.006191328,111.1619208,0.046370325,0.893155819,-0.29609999,0.0138628,0.30004313,-0.310024552,0.049720585
9/8/1990,0.78002942,2.27629936,0.381726468,0.004000275,-0.006492933,122.1218879,0.046748758,1.522235652,-0.3635,-0.058428299,0.319709074,-0.452195235,0.021620773
9/9/1990,0.612195313,1.77649118,-0.137442788,0.002111468,-0.006776444,102.8157361,0.065172627,0.758175798,-0.43604001,-0.35995001,0.294256886,-0.448441124,0.367995733
9/10/1990,0.463312103,2.269839634,-0.486020293,0.004708469,-0.007054678,85.95810672,0.065378456,1.330679041,-0.64811999,-0.28226,0.267283874,-0.282446421,0.362995583
9/11/1990,0.8295995,2.436274055,-0.631319746,0.007718142,-0.007326587,74.7452056,0.002271588,0.17898532,-0.61975002,-0.39739001,0.2559795,-0.31441008,0.406135362
9/12/1990,-0.176342028,2.598822425,-0.751600839,0.009261111,-0.007588518,78.13487802,-0.072717652,-0.280755942,-0.54778999,-0.48039001,0.255437387,-0.324413427,0.720654511
9/13/1990,0.184906993,2.150333161,-0.600171188,0.009410146,-0.007836267,81.84837321,-0.072052835,0.609781631,-0.44865,-0.55897999,0.259042367,-0.35345215,0.552109245
9/14/1990,-0.032776583,2.816060522,-0.345730714,0.012952136,-0.008071964,75.79228592,-0.06117668,0.922149967,-0.3073,-0.42857,0.269459889,-0.359549451,0.244061397
9/15/1990,-0.782476327,1.770460418,-0.301283005,0.013876155,-0.008288621,56.51195636,-0.04860052,1.079158867,-0.25606,-0.41668001,0.29106391,-0.332452042,-0.106108732
9/16/1990,-0.781875735,1.120372128,-0.164516547,0.016877324,-0.008351475,43.97567077,-0.050082281,2.759601068,-0.14487,-0.41150999,0.333948029,-0.344696491,-0.593749739
9/17/1990,-0.662352605,-0.417479595,-0.239191827,0.016859854,-0.008090923,32.4481133,-0.079653176,2.595778234,-0.20987,-0.38145,0.346593609,-0.510704066,-0.738788452
9/18/1990,-1.087940371,-0.554381655,-0.381903229,0.01981197,-0.007665724,15.96766485,0.000161216,3.101271568,0.00603163,-0.83652002,0.333060363,-0.438939413,-0.743769482
9/19/1990,-0.995710993,-0.212409442,-0.359474019,0.021174963,-0.007136368,11.44354201,0.079660689,3.282728192,0.030586399,-1.20037,0.310785394,-0.42548523,-0.925823516
9/20/1990,-2.352227061,-0.03046556,-0.320512906,0.019042576,-0.006568457,29.23561324,0.058577974,0.752522926,-0.058796,-1.31231,0.29000632,-0.464122318,-0.724488242
9/21/1990,-2.87926962,-0.831789159,0.019696363,0.016640595,-0.005977853,51.92205221,0.065811311,1.080868348,-0.062010501,-1.22014,0.259139764,-0.431356322,-0.843120693
9/22/1990,-2.121879656,0.514374425,0.758867081,0.016235544,-0.005367927,110.9811828,0.077044127,1.635911494,0.0400865,-1.24466,0.239728392,-0.229584415,-0.54454851
9/23/1990,-0.276008707,1.487837982,1.287456166,0.013874967,-0.00484246,164.6797923,0.024381974,-0.782271978,-0.0580712,-1.3694201,0.23217712,-0.220155815,-0.234156309
9/24/1990,0.111304965,2.971531323,1.637244592,0.018539012,-0.004400086,176.0769997,0.134797241,0.527299358,-0.035991099,-1.48181,0.22489458,-0.227900259,-0.349844186
9/25/1990,1.002293751,3.198324166,1.651572492,0.019201609,-0.003331172,157.7925702,0.144273593,2.406090299,0.0040533,-1.37897,0.213288862,-0.249739998,-0.594462283
9/26/1990,0.463457885,3.171932444,1.52239606,0.021069847,-0.001101784,130.1047922,0.149628373,5.269322752,0.215655,-1.12274,0.211885738,-0.152544951,-1.08518307
9/27/1990,0.413629284,3.309341279,1.592077199,0.026473411,0.001363921,113.8343632,0.182136274,7.508632022,0.156049,-0.69766003,0.206690644,-0.149608023,-1.384539554
